pass_id	surface	source_path	clean_path	changes	source_sha256	clean_sha256
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0045-data-url.svg	rendered/final_private_i0314/sanitized_svg/0045-0045-data-url.svg	3	ef9f2e89b009d506996219cb90804fa6d32c424cdb96251ce50ca008d5d9cb2b	c8f5bdeb8d5fb6d257d4a3346f2223de443421bf252c22f6195db1dd4a7d9e66
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0046-data-url.svg	rendered/final_private_i0314/sanitized_svg/0046-0046-data-url.svg	2	b34086a6425b79e6074e487f246c4bf96d1aeb69267487794645aee8588d702a	57a9419e162fafeb4802e8b160cbad1962995d8a607063757a716afa901e2432
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0047-data-url.svg	rendered/final_private_i0314/sanitized_svg/0047-0047-data-url.svg	3	013ca3407d54a93d217152d6226dbde42d6b252f7ad3b8b8232a6440d0c17924	a0ea16e59fbf284469ddfb162b13dcb8a1d3df4c7dbd84ae3ee77daa4968b5b7
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0048-data-url.svg	rendered/final_private_i0314/sanitized_svg/0048-0048-data-url.svg	2	09b7577097ac4ae4c2f8415ce4fa06c9768bb3d58649ab58314e4795df925d27	f9069160a06bf497df20beaa5de61dc47785fc77c703e9b9e6d56c3afd384a58
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0049-data-url.svg	rendered/final_private_i0314/sanitized_svg/0049-0049-data-url.svg	2	fddc2e2e9ed8c74ed960ed91778585de4f5f8cfd0b41a5893b61375464711eab	eef5930215705c633e9668c2a16591861d01615d22c3ed7966ef2b074d4457ed
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0050-data-url.svg	rendered/final_private_i0314/sanitized_svg/0050-0050-data-url.svg	2	eab12547b8e7839dc7ddaadba90a8ed508880b1458b08132945abca7a8a89a66	d6d3361daa9531a96eaa22c1b9c706353c0ad9dcac5f4ac3626a74646f4aa011
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0051-data-url.svg	rendered/final_private_i0314/sanitized_svg/0051-0051-data-url.svg	1	eb848405c6a1ed56510e7cc88ffe6e2e12cd8331be4b0c8c31048d0b0e6d53a9	849201727e27071a4d69dd84401547a98c856699275e1a50ea9852f82b31f408
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0052-data-url.svg	rendered/final_private_i0314/sanitized_svg/0052-0052-data-url.svg	1	0770039a47064189a40b22e8b229b1367cc0010316469dfe5bd4cfda90c0764e	05facec6c29eb4e4edd6d3db2c430ffc3aa494ade4ff2469bf000f9a8b7b3469
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0053-data-url.svg	rendered/final_private_i0314/sanitized_svg/0053-0053-data-url.svg	1	a3d77f374641bd27b6fb53c0ea77edfccdf3041ea363788f40e7ef6a90617eb0	0228a617687ec4a0555d8eab81ade22e8005de1e5207ade3f189ee1b97644e98
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0054-data-url.svg	rendered/final_private_i0314/sanitized_svg/0054-0054-data-url.svg	1	c34ab396f6c4940a7bc2a4a5e3cc64c280cd2ea6c3301ec7659ff95fab4d373a	bde9c531e9d363f7b19ad344ae3066ceaf91ce9feb926b956ad7ba8019820e1d
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0055-data-url.svg	rendered/final_private_i0314/sanitized_svg/0055-0055-data-url.svg	1	9c8e8e2519ddc2545d1089e913c51e4a9c5d60d8e8143198a1eb1fde4b0fa69d	a3eac485d3dea5c40e5d480131c122b21e6ce6d3660a4c8ae79f872287653df3
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0056-data-url.svg	rendered/final_private_i0314/sanitized_svg/0056-0056-data-url.svg	1	8a54b3fbbe80eba3964ef3b5dac19ebfa02b4bc1ac7ffcb6fb9519df0c2478c4	6c2564199b74cff0c0993878df5ccc430c8f0e756d9b66d8c51f8a832b37d687
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0057-data-url.svg	rendered/final_private_i0314/sanitized_svg/0057-0057-data-url.svg	1	60746ba286bbff473030d28d09dc9aab7c6b3de441b923cc08a25e08d080b088	3f09fc2b7cd199a1f276bfe3aec08b205796e8d81de583e0cee9eb7f5c0940c4
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0058-data-url.svg	rendered/final_private_i0314/sanitized_svg/0058-0058-data-url.svg	1	075b9d221ef5a7ea63d85f140bd2d63007f31d3ed8ceec011abc3ffd529827e3	75f5ffa74ab6aad2cf272ccaf9f58e4d083c18dc8931e0cf571f1e8569837a13
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0059-data-url.svg	rendered/final_private_i0314/sanitized_svg/0059-0059-data-url.svg	1	f2d591c3a629c6ff7fa122646710526ed711584890dc1aeb9e864c2746f973f1	1e4741342d88209543137d0d4b2d440ddb8ff5181b251d943ffe892b1e3c41da
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0061-data-url.svg	rendered/final_private_i0314/sanitized_svg/0060-0061-data-url.svg	1	1c10881e4729127e1a86e569613d786240acae13eacfa01860be065b66260e36	2345d659f22e0d2c19de7e3a60ed0689e8df49338835d01ac4128eb866cc5c11
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0062-data-url.svg	rendered/final_private_i0314/sanitized_svg/0061-0062-data-url.svg	1	655d9e7edd5af40610223bbaebee642058d4b6d20505cf148529e5d4aa6af802	c0798ffbe7b10bda851c06e2a2a037d7d2d5effe049af5fe8c2b8de0b6264c44
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0063-data-url.svg	rendered/final_private_i0314/sanitized_svg/0062-0063-data-url.svg	1	01bedd9a41f228346a46bf0a613234ebd39529c89b8f356c91a5e9f1e2222d12	efa278fb9c225ca941a44e59961d005b96f0fcf5a8c1d6691aa3dceb6fd4733e
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0064-data-url.svg	rendered/final_private_i0314/sanitized_svg/0063-0064-data-url.svg	1	5d6abe5c18446f7971139b2f472b1b1d8cf29db04af332091023d018800cfbd1	7bff8ab9b791e7a18f19dafb1ff53d45471f9e8f8bf1506e18c0e81622c62c6c
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0065-data-url.svg	rendered/final_private_i0314/sanitized_svg/0064-0065-data-url.svg	1	07099f0e2eea46fe8cef6a2422dee63e1aa98c3cab07f3edf9a0b333314f758b	f5f0381e9648c39f87994f5f677520c5d82752d76f8ee53eaea817870add64d7
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0066-data-url.svg	rendered/final_private_i0314/sanitized_svg/0065-0066-data-url.svg	1	c06b13de3ac002d1913b2ca7c74508e9333bddbb0f487672f50d3f204795dd55	73f6d8bd584fe4c1f6a63d67075787c24745eb1cd303b4eb6612faae4e7782f7
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0067-data-url.svg	rendered/final_private_i0314/sanitized_svg/0066-0067-data-url.svg	1	cb21fc53f968aa327c69a21965684e3d82f87a183683611d20743ff233e3930d	684c9d802ba98dac9bcc1c851fbedc7d4cc58d41cafdb7c9caf0fc30799dd0ec
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0068-data-url.svg	rendered/final_private_i0314/sanitized_svg/0067-0068-data-url.svg	1	9eda717fa5ea89624f4791f5597598d0fec33ce95da5cb794b9ad451f29ed90f	64f2c74522ed031271e804d0533f162222166093bd3ea3734df0508742b18ab0
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0069-data-url.svg	rendered/final_private_i0314/sanitized_svg/0068-0069-data-url.svg	5	f8c61a0b86c8fe5549b3522e03f709dfa9f8d3802fd8a7d85e3d8e8946a06988	f3c3b658e3cafa9de63e687e4fe6d9af716212dfa61ef8c4823a70dd0ae44ec7
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0070-data-url.svg	rendered/final_private_i0314/sanitized_svg/0069-0070-data-url.svg	5	c2b54874f4f394f0f0480ba1a9fe41e94a3eb1d4aabef9cff4a9eafa880bd1eb	093ab6881229e9d3195fd1d0d8652b47d1ccba20017ff38a0b7ea99d76a439f1
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0071-data-url.svg	rendered/final_private_i0314/sanitized_svg/0070-0071-data-url.svg	5	e70ab91f7166ed5bb71af5eee05746c603d63f59233a0538de2be5127c83bfe4	ffa1e66bb5a598c0458b6fdd9636378ab8599db52861f8350fb1bac6adcb0db8
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0072-data-url.svg	rendered/final_private_i0314/sanitized_svg/0071-0072-data-url.svg	5	92a8d594920bc2bbca137bc603b68f3c6a78e54aed207c4024649f7b912530b0	6d8d3ff89289654880adc3ce05757c53c5ff76696363c8826fc31d6af593f7e3
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0073-data-url.svg	rendered/final_private_i0314/sanitized_svg/0072-0073-data-url.svg	5	2823ee887a0df388e61426f5d7b0ac099ad98fe8e62ca7e7890d39c73a066aa7	5cba1ba1423d5080b76e76d8985a791eb3f03f50e6436d3adfef0e0a54f909dd
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0074-data-url.svg	rendered/final_private_i0314/sanitized_svg/0073-0074-data-url.svg	5	eb572ff38f6c25598d960a46b13b74fd7a563ef3f3ce1817a9ebbe1f112f6f98	186955ad4c20adaeb7cd42c9aee267b3176524e507a30e08c696f1e806a4ce91
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0075-data-url.svg	rendered/final_private_i0314/sanitized_svg/0074-0075-data-url.svg	5	ae020e61ba7dff7bfd193d0943bacde7c251d8c28a172aa969796e3536a2105d	d4c50a42099d2b206eefccbd7e81139768a100b0435d3c7c8aa95ee25580821f
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0076-data-url.svg	rendered/final_private_i0314/sanitized_svg/0075-0076-data-url.svg	3	f3233a65bc13497ea84cf5a40f7d48d8c9351788077a47cec2c34d8f6f0fc58b	8e7e98be82d9c13e4e2947c297f49995c55db0fa04086b4c677ec3768dff2d5b
